timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1558849569410,0,Scavenge CollectionCount,,2.0,,,true,,0,0,0,0,0,0,0
1558849569411,0,Scavenge CollectionTime,,17.0,,,true,,0,0,0,0,0,0,0
1558849569412,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849569413,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849570425,0,HeapMemoryUsed,,5.20396376E8,,,true,,0,0,0,0,0,0,0
1558849570563,0,HeapMemoryMax,,3.817865216E9,,,true,,0,0,0,0,0,0,0
1558849570565,0,ProcessCpuLoad,,0.24887706282872077,,,true,,0,0,0,0,0,0,0
1558849570566,0,ThreadCount,,218.0,,,true,,0,0,0,0,0,0,0
1558849570567,0,Scavenge CollectionCount,,1.0,,,true,,0,0,0,0,0,0,0
1558849570568,0,Scavenge CollectionTime,,4.0,,,true,,0,0,0,0,0,0,0
1558849570570,0,MarkSweep CollectionCount,,0.0,,,true,,0,0,0,0,0,0,0
1558849570571,0,MarkSweep CollectionTime,,0.0,,,true,,0,0,0,0,0,0,0
1558849573956,0,HeapMemoryUsed,,5.77051792E8,,,true,,0,0,0,0,0,0,0
